LeftLeg_Xposition,LeftLeg_Yposition,LeftLeg_Zposition,LeftFoot_Xposition,LeftFoot_Yposition,LeftFoot_Zposition,RightLeg_Xposition,RightLeg_Yposition,RightLeg_Zposition,RightFoot_Xposition,RightFoot_Yposition,RightFoot_Zposition,Head_Xposition,Head_Yposition,Head_Zposition,LeftForeArm_Xposition,LeftForeArm_Yposition,LeftForeArm_Zposition,LeftHand_Xposition,LeftHand_Yposition,LeftHand_Zposition,RightForeArm_Xposition,RightForeArm_Yposition,RightForeArm_Zposition,RightHand_Xposition,RightHand_Yposition,RightHand_Zposition
0.2343820361993827,0.12532790316610665,-0.5299356023902779,-0.07177471730932572,0.08550941255800659,-0.8943137980302082,0.17920834907002403,-0.07620093371166942,-0.5669135151398261,0.008855852522857255,-0.03076885311351485,-1.012467135610912,0.027067845804361834,-0.03446911320757601,0.4788848507647292,-0.02870849760202132,0.2069882921780154,0.04408129233123925,0.01593691380200335,0.23559439459576437,-0.15869474910618153,0.08401859575465931,-0.22530777344433683,0.009507528291864409,0.190196536070109,-0.23236297905585943,-0.17663712643466545
0.2417680706377756,0.1253319394280799,-0.5267738799772779,-0.051604517728138344,0.08380802137674975,-0.9013365956822207,0.1737095407003606,-0.07637043542553612,-0.5682506694867335,-0.0018959365080881696,-0.03211753540208967,-1.0118794252681074,0.029114417065545073,-0.03402385897192289,0.4789414437441961,-0.0342123009526798,0.20574721536276624,0.043920922303616106,0.006805658919180946,0.23388904875024857,-0.15968460074903013,0.09059875025971165,-0.2256307077346817,0.010771147648650503,0.20190178566881833,-0.23178012374783774,-0.17238775169977716
0.24917814878282307,0.1250774421803008,-0.5235403011083644,-0.02928592390118645,0.08451083426511719,-0.9094172891726977,0.16732882992564146,-0.07655675553875102,-0.5696160910075805,-0.012687378612278977,-0.033422675734301965,-1.0115840667312495,0.028258517888733792,-0.03415130628655061,0.47881473091075133,-0.04011082324859183,0.2052186031111941,0.044003328474117476,-0.0023118323503017457,0.23258165418180343,-0.16033008670601945,0.0970849542412986,-0.2260319870711605,0.012019270772172241,0.21422030219458055,-0.23091326948278804,-0.16750467404019154
0.25575441454813364,0.12433027439560962,-0.5206960156343162,-0.0071953871724934615,0.08614670752007414,-0.9175440424239875,0.1612450241578296,-0.07685499243386185,-0.5707302477136071,-0.021255338127833312,-0.033391399247884535,-1.0116458967613446,0.02881606734910447,-0.03356178273734056,0.4787845281725551,-0.047124550183833325,0.20468981431716182,0.04449565174359038,-0.012665911836004629,0.23103277781863318,-0.16056115831931328,0.10167489434527566,-0.22681698610104692,0.013327411336798711,0.22498057818130368,-0.23059566164015904,-0.162043034759488
0.2599626086965614,0.12281528585184959,-0.518788360720668,0.01273528309133276,0.08756622400669828,-0.92588182969829,0.15445384954236152,-0.0778884778398537,-0.5723401499664196,-0.030384894878708213,-0.03341244698290208,-1.0121794353676625,0.029385344047431428,-0.03327663211778348,0.47874687597375054,-0.052692349451907816,0.20359714192002182,0.04457900848099183,-0.022304296621953767,0.22896461024998865,-0.16124300839701866,0.10688265158474897,-0.22769038248907347,0.015121761325582295,0.2346392888564024,-0.23037932856469434,-0.1570536568419152
0.2638568279094282,0.12147323155832357,-0.5171898848914707,0.03351967076260731,0.089125223736995,-0.9343077816528338,0.14790095070859266,-0.07942192141048326,-0.5735527391119447,-0.039367321095371555,-0.03338466503318216,-1.0122020764453428,0.02768723106326476,-0.03332457252150961,0.4788776048543657,-0.05943333409133622,0.20149243815831896,0.046543853435406124,-0.03194320707104348,0.22672863117044673,-0.15970132181643548,0.10948982211748515,-0.22926636784802357,0.014577668319372794,0.24093077221019277,-0.23095392659498015,-0.15481475241813536
0.268902925588975,0.12109278558902786,-0.5150964973530339,0.056938268565547734,0.09078149127418123,-0.9419936149130036,0.14196865899390376,-0.0806714062495183,-0.5742527014474786,-0.047892785635761825,-0.03309966702423123,-1.0116216957902873,0.02726404406348193,-0.03338898210190333,0.4789025498711512,-0.06559384544382629,0.20042157497845242,0.04769795489733131,-0.04101531903739941,0.22511667699668952,-0.1589797962322893,0.11556569169756781,-0.23015386092154566,0.015278841989664116,0.2509449563217854,-0.2307043551738558,-0.15099056314848935
0.2730518088810743,0.12046468994577397,-0.5130847645678951,0.07940377646228303,0.09269845304720337,-0.9487663168511358,0.13627339662561955,-0.08159680811542014,-0.5754165119570582,-0.056617822585623756,-0.03260880322926507,-1.0113009331866964,0.027217826356832564,-0.03284740136430869,0.4789723569040394,-0.07078227509784529,0.20002307293950639,0.04851626339368531,-0.04911989002705486,0.2241696635698497,-0.15855215059061945,0.12146753110882713,-0.23081431899818058,0.01672460253842667,0.26093779227319214,-0.23005029384967143,-0.14612755721214976
0.2763955456909559,0.11903325635677409,-0.5115148632314102,0.10164697562770897,0.09490710716107825,-0.9553276678652429,0.1305498025160241,-0.08229589464102932,-0.5763862210145658,-0.06533971286983897,-0.03247747844978638,-1.0108370225011205,0.02649266409986817,-0.032179610601959896,0.47897943457176284,-0.07451923234910485,0.19909890268441865,0.04977194904082305,-0.05644087240113427,0.22270267696539192,-0.15770257849758218,0.1263596592563263,-0.2317476761125166,0.017413744803896014,0.2698392758853534,-0.23005311009523485,-0.1419101124087374
0.28007481637889553,0.11763792693901443,-0.5098121022261424,0.12500476039017094,0.09611795096376446,-0.9610095177116365,0.12358391752495335,-0.08292704777799231,-0.5772189533142966,-0.07402281302641933,-0.03265815101315672,-1.0108394023259473,0.02685515345259626,-0.03218150714112583,0.478944486022014,-0.08351053869184089,0.19798026914328082,0.05078200435141689,-0.06884719441791631,0.2207666729996144,-0.15705305277321846,0.12943796604192093,-0.23239747387538812,0.019034158817872626,0.2767219360413251,-0.22998841148080051,-0.1367701800777582
