rightHipX,rightHipY,rightHipZ,rightKnee,leftHipX,leftHipY,leftHipZ,leftKnee
0.7504691028715079,0.6005779204012842,0.3569011753223272,0.6090223563498997,0.6037047160123722,0.32074935517760994,0.3325717676279761,0.2596630064140654
0.7087160053174828,0.6165306670100258,0.3568853195384021,0.6128817979190235,0.3929425816372164,0.3103214482914191,0.2960322919489009,0.2784985039402596
0.6967099211395317,0.6315696912993233,0.3582365299277577,0.6177359722338588,0.38511893307927175,0.3052558443179938,0.294937409763891,0.31574560137884883
0.6880985275504292,0.6456621517931898,0.35961627779170485,0.6236712818725592,0.3850727351333662,0.29850843133901755,0.2953645775266904,0.3492665455387438
0.6731885277279012,0.659845865715145,0.36076550008198127,0.6307092993037552,0.38871663581502486,0.2957820757140067,0.29621469171713943,0.3841851909296244
0.658691754035749,0.6766998066211731,0.3622222287416171,0.6401954821121488,0.3953276575651701,0.2924851130214991,0.29765349520420137,0.42167172910259076
0.6451092520303454,0.6958679174053113,0.3639402200710767,0.6521260163079466,0.40254843546710295,0.28867456455514534,0.299231932980536,0.46241336608086187
0.6312110070067848,0.7151690922337848,0.3656544995636196,0.6661587099766549,0.40824740107033747,0.2860772600034249,0.30045370343322114,0.5062149435276724
0.6208247292426139,0.73464310950703,0.36741230260453817,0.6819344810077941,0.4160816070242126,0.2853207195097834,0.30199982016553817,0.5514693710285636
0.6262241937235337,0.7550713027673686,0.36930374718935466,0.6971978251394385,0.42938766202532025,0.28541670027321825,0.30456670522985535,0.59593854481084
0.6379703524673221,0.7745004472480714,0.3710567612950861,0.7095646636963935,0.44354478523409196,0.28486633035385445,0.3073169513894443,0.6391865321016088
0.6337710901486436,0.7934856578182521,0.3729329785797023,0.7235556112046945,0.4553255987417803,0.28463840839786025,0.3095971062557011,0.6819295075406265
0.6217346380061719,0.8123189966989812,0.3749248674922871,0.7382105230921188,0.47108879135395526,0.2860884993076446,0.31261081805642144,0.7227417885233849
0.6155539239283747,0.8288513701006137,0.37654240261170896,0.7491401791694524,0.47270520931220544,0.28987848413403267,0.31287041595742054,0.7660404259206725
0.6076943291395509,0.843332204249726,0.37802914767710294,0.7568415091931273,0.47884359665624576,0.2958256208753199,0.31395889018533507,0.8120693177602678
0.5877332031007,0.8601760787491378,0.38016209929475275,0.7651926339707378,0.49033632752131134,0.30730729720242245,0.31598070143160434,0.8600458880008675
0.5807518653858397,0.8757941491778302,0.38159719558590965,0.7716745587939666,0.4960168426684151,0.32023360031251685,0.3168908524817777,0.9028794066427764
0.5821573469802916,0.8901180978063722,0.38248878533948044,0.7780662694213897,0.48742966283967537,0.32981678567114137,0.3152816286040567,0.9423586167358016
0.589300837906344,0.9063551432526648,0.3831615560258266,0.7871041937454522,0.4878217400414638,0.33154637323037417,0.3153177182709951,0.9653331018548712
0.5896316862581145,0.9251114539078883,0.3844270604872187,0.7981294584639934,0.492481346909923,0.327607232142143,0.31617236621057215,0.9692294178457543
0.6108669572281682,0.9451262973223652,0.38425662670084476,0.8078041743225557,0.5077080461118295,0.3151661789280636,0.31892626492074194,0.9539836613514769
0.616692777468936,0.9626211928223164,0.3850903473065389,0.8151221819512728,0.5185438881517076,0.30365829557589413,0.3208626845279085,0.9361865369167837
0.6166729801451692,0.9761030453230076,0.38610549238434066,0.8153105602656495,0.5259884850637411,0.30132499119439127,0.3222050588135916,0.9223639660317111
0.6119016850658239,0.9865082660739166,0.3873243014059544,0.8101736574372146,0.5411007618051202,0.29857255722092274,0.3249443228585788,0.9053291867824976
0.6016901815852516,0.9934875837861051,0.3888330310395557,0.8032076949058427,0.5588256606060168,0.2917604593887292,0.3280753653680861,0.8800186946665625
0.5906774262112077,0.9999211001453717,0.3903848375777872,0.7955884512407365,0.5738546446830548,0.28493488023578445,0.33068403390474094,0.8492784165064537
0.5858403977400236,1.0088590873139003,0.3914334540952453,0.7882804936319583,0.5862320432158923,0.27668959484321576,0.3327124308006446,0.8154202710914955
0.5885625181364482,1.0167648238391218,0.3915928949386251,0.7794946074429153,0.592140723331777,0.2653358792658107,0.33330620005102135,0.7813812236219397
0.5895084513730504,1.0214740233344113,0.3917594644638713,0.7646783476480657,0.5959254835719366,0.2540952716977583,0.33344191535078926,0.7506751337902239
0.5860387340525708,1.022190639843882,0.39220197362845977,0.7410143894186731,0.6041304063852153,0.24468287383447332,0.3345645248842684,0.7227323538817957
0.5801955604433067,1.0147512090392072,0.39246864694539685,0.7089741855812544,0.6124568468434982,0.23802815073088265,0.3358762153996712,0.6959373559687908
0.5741286964454383,0.9996868058446229,0.3923498112184657,0.6707348988047133,0.6149990561157183,0.23463697035267245,0.3361717795165077,0.669998057103852
0.5669257823606489,0.9813612622916238,0.39216482499986705,0.6291999835073917,0.6150769357446861,0.23249603620168982,0.3360235409777846,0.6440971981986412
0.550706782225867,0.961472816291115,0.3927903172802655,0.5859769989565721,0.6186047090856107,0.23161059267612755,0.33672834341568225,0.6191137911678511
0.5319520041945989,0.9395820413902386,0.3935335725907743,0.5407855707644713,0.6244438528477216,0.2328236001218762,0.33810999393642877,0.5980972796800308
0.5198113377339711,0.9154476163501548,0.39358745034884135,0.4940350629344383,0.6315104941915208,0.2365873550338636,0.3399730166694677,0.5824098513216615
0.5081804219716616,0.8902375842141799,0.3935159884994142,0.44754438631380306,0.6423473126524825,0.24336254838095533,0.34291114425674785,0.5702421864957012
0.4952522331288956,0.8644244399460302,0.3934588217186898,0.4022584086875091,0.6561089521354023,0.25261368920047966,0.34668374203327285,0.5602348007230188
0.48608939283595365,0.8377234213394974,0.3931104800391046,0.35910511167024073,0.6679930410147182,0.26293389775130505,0.3501386106176894,0.5520351718151458
0.47987089460693816,0.8110824113006997,0.3925726168480933,0.31857767328704845,0.6754176412592853,0.27189488544942053,0.35252101093966914,0.545179430395647
0.47274114826293784,0.7856824868571287,0.3920476197791512,0.28020001596583416,0.6920031793008998,0.28157578581892007,0.3567652324146371,0.5405382718522679
0.4567257984570182,0.7605995300754219,0.39170745762087605,0.24452997759786851,0.7227437337090784,0.2958575230749302,0.36420607861137855,0.5390254336152661
0.4350672657886247,0.7328799911798161,0.39135327930905106,0.21171242224444872,0.7472720399742987,0.3119275920006645,0.37063615064106614,0.5401579089770087
0.4179669661669216,0.7026664508629068,0.3908768642991953,0.18168759334286227,0.76469279286442,0.327885194319254,0.3757072051428018,0.5436152610138715
0.4016280696682579,0.6727614979486158,0.39034004181933524,0.15530281041462976,0.7813058720415141,0.3445264398117473,0.38065042787322284,0.5486434600210492
0.3878028837130298,0.6429285046168514,0.3897788472791304,0.1332881870805725,0.7968163102085031,0.36171019341900656,0.38540100847475145,0.5544100282344951
0.3807574125381185,0.6138897643897911,0.38934739425279646,0.11581857560043608,0.8111160343351967,0.37880328534941793,0.3898614796466205,0.5604887154849854
0.3797002761346526,0.587040146656668,0.3891048772089816,0.10217304637152688,0.8206908126730315,0.39522222432374904,0.3934525683073324,0.5660091325651014
0.3806321570964009,0.5606149981606309,0.3889101176155342,0.09220196655863296,0.8308011763350017,0.4114126094943915,0.3970013335454118,0.5710089082133775
0.3765952157986081,0.5358147010341201,0.3883693283625989,0.08581468079139558,0.8432547557743109,0.4271968020607386,0.4007171029269638,0.575829781081112
0.3679546758033028,0.5126238660739842,0.3874621033616856,0.08229732237576504,0.8554865235048579,0.443057936967104,0.4043353755794314,0.5806857112442346
0.3613356540580737,0.48685349412418105,0.38665113203420626,0.08125107242667409,0.86745019152709,0.45927926887377946,0.4078890213159995,0.5863091886530439
0.35622064415148097,0.4604409484140393,0.38591608640340075,0.08269233000233109,0.8771200224954124,0.4757459008249374,0.4111383765627342,0.5934636841501408
0.3507660290298819,0.43747777499290064,0.385116247473552,0.08754421898930624,0.8857547390951765,0.4929932421761766,0.4142955230832394,0.601726464736182
0.3470205370816793,0.4172117102538796,0.38448921631863575,0.09622024689590326,0.8973062615571689,0.5096517278199963,0.41755335257159437,0.6092525501238097
0.35039878004969105,0.396917983015177,0.38470636498195815,0.10680239656522335,0.9098275309990661,0.5241710787292954,0.4205229989945506,0.6153313719952437
0.35888675288293104,0.3769308258057539,0.38557038446178954,0.11928523034085256,0.9205150559402608,0.5387104307716041,0.423272752703662,0.6208287353554451
0.3577154874492303,0.35844099931070156,0.38504998937965834,0.13444747215521136,0.931843915371009,0.5545414339015532,0.426165965153557,0.6251862379620122
0.34816848463597094,0.3408712910465271,0.38324509488776987,0.15230912305990457,0.9472490072003247,0.5709109209021241,0.42932593053184787,0.6284726800536553
0.3502432838939188,0.32479325344653226,0.38329869368887026,0.1735788418025665,0.959154105060644,0.5868280305817158,0.4321108385630883,0.6323033043471706
