LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftUpLeg.W,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightUpLeg.W,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftLeg.W,RightLeg.X,RightLeg.Y,RightLeg.Z,RightLeg.W,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftFoot.W,RightFoot.X,RightFoot.Y,RightFoot.Z,RightFoot.W,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftArm.W,RightArm.X,RightArm.Y,RightArm.Z,RightArm.W,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftForeArm.W,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightForeArm.W,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHand.W,RightHand.X,RightHand.Y,RightHand.Z,RightHand.W,Time
0.015097343477146478,-0.009735035902250269,-0.2377743918049266,0.9711542812023803,-0.34161922426597746,0.07350375280955102,0.07928672577162638,0.9335990140586263,0.2687720872756651,0.08236444824542107,0.049598253002577225,0.958393278391393,0.7662356341190012,0.049985134491460415,-0.25782458315440976,0.5864391900763265,-0.06042205065293113,-0.0741048060479728,0.004950813901143015,0.9954060191485701,0.08747798107072002,-0.04111883694492245,-0.006366336006188331,0.9952970982786716,0.35320062731624047,0.16577957180145342,-0.6257861539507037,0.6753948030302921,0.08876556996892143,-0.3270653098668411,0.566554578995064,0.7511090904053321,-0.5446913398693738,0.47872725239167074,0.6870063832320373,-0.046408959127123284,-0.41608754756843497,0.284101803205437,-0.5076837044653302,0.6988666356281888,-0.1696109560991915,0.0,0.0,0.9855110976397568,0.04410935283179472,0.0,0.0,0.9990267088485474,0.1333328
0.03020429567597296,0.0011463588263361914,-0.23271949971450284,0.9720740819694716,-0.35219265583536197,0.08149115402040344,0.0781652245799947,0.929090804312698,0.2519360786901909,0.07891510730430576,0.043883191088874965,0.9635221241015782,0.7506851146023424,0.03540019594569484,-0.2545852362788165,0.6086091046889897,-0.0265088099937016,-0.07124886684775349,0.0009343317610034643,0.9971058163453812,0.06162023472607905,-0.03175621415173119,-0.003313820221719517,0.9975888472364707,0.35657611809125533,0.1606239969905366,-0.624842545498631,0.6757404804601738,0.08850234354084044,-0.32963764206536145,0.5618317203194253,0.7535592068074565,-0.5389059708823603,0.489552250319363,0.6834567941315454,-0.05296941863017782,-0.41933460527404304,0.2821239174810014,-0.510868545450982,0.6953976655652747,-0.17796930753807985,0.0,0.0,0.9840360387579392,0.039221448089476064,0.0,0.0,0.9992305429728239,0.14166610000000002
0.043929765063277754,0.013242676782954467,-0.2260592161746745,0.9730323931070328,-0.36057369782073895,0.0931753525495334,0.07618736341444415,0.9249326720216472,0.2336882190613356,0.07481361638351083,0.03802409966700144,0.9686830786795422,0.7325796358576466,0.019765471938584453,-0.24986760343977424,0.6328527348419906,0.008479251706915748,-0.06362548615356402,-0.0019466438240809286,0.9979359249871885,0.07253099754466463,-0.039536008351534965,-0.004732353851065717,0.9965710026214045,0.35380588140346003,0.15782974399362787,-0.6244019413771011,0.6782576102040686,0.0913051050326874,-0.33780379517380665,0.5501575801336387,0.7582074985006688,-0.5324960988907321,0.5011021513024989,0.6795369883318655,-0.05978310894405778,-0.42554128502543775,0.27820753873975046,-0.5169591838858828,0.6886714618185594,-0.1867057909539212,0.0,0.0,0.9824158730518714,0.034314289494852546,0.0,0.0,0.9994110913615395,0.1499994
0.059132860335317915,0.025624592913360753,-0.22138968673235224,0.9730535913685018,-0.366913813078032,0.10281383535895598,0.07139153709025958,0.9217954314614553,0.2140973234428046,0.07001710142727977,0.03214136075113923,0.9737694154836731,0.7120212419459654,0.0036212302834984916,-0.2435018901826838,0.6585738130129524,0.04618099288925314,-0.05238286715971801,-0.003194093717868103,0.9975535819640023,0.07028924301721179,-0.0412106159754518,-0.004621844653926258,0.996664309584218,0.35510144259909865,0.15310728363586362,-0.6226374113348848,0.6802821320363189,0.08974532353900647,-0.34299762177497367,0.543797544842413,0.7606461980335896,-0.5260443662940459,0.5122978304799999,0.6756081864837598,-0.0661954373949303,-0.43486701694894514,0.27197305155414364,-0.5261199326480139,0.6783208335800267,-0.1977890775824165,0.0,0.0,0.9802446025299486,0.03050623966244215,0.0,0.0,0.9995345763612471,0.15833270000000002
0.07615930795607559,0.036967163883129414,-0.21727478808351852,0.97243244241919,-0.3704396317479469,0.11033041228584081,0.06692072224380552,0.9198496052560164,0.19275328628435567,0.06436184332382569,0.026235216071358328,0.9787826302035757,0.6883860996374196,-0.013006350777445344,-0.23512465704357785,0.6860552516492929,0.08724614891970875,-0.03291297386862773,-0.0014366623730634515,0.9956418942827934,0.061169739512617186,-0.0389406862443522,-0.0036574895956764187,0.997360771582999,0.3610928663626145,0.15913553566711316,-0.6137028555570619,0.6838542448731895,0.06715779580349851,-0.3499834398673734,0.5477894485805301,0.7569201690437738,-0.5189018227365046,0.524232776678481,0.6712816088782889,-0.07281411812608252,-0.4447711687070382,0.2648765552852358,-0.535862541989433,0.6669860223721528,-0.20937793248928016,0.0,0.0,0.9778347924810789,0.02859506676316803,0.0,0.0,0.9995910774695871,0.166666
0.09485124280916933,0.046123531807594015,-0.21238648296327703,0.9714771450763211,-0.37197171468979573,0.1180406556657246,0.06410166417710422,0.9184739646448693,0.1694462366495254,0.057721187684957015,0.020413493899756444,0.9836358709626015,0.6619505270831479,-0.02937355494407344,-0.22471142045499298,0.7144672641075933,0.1270163908761126,-0.0027463479299989955,0.0048337432280650865,0.9918850381713896,0.04941053083739304,-0.03542933477861119,-0.002543064473583518,0.9981467299463519,0.35574695865445216,0.1617827700153442,-0.6135674633006087,0.6861526103667651,0.06965851769543069,-0.35660233020749743,0.5348814911943003,0.7628133843744617,-0.51257535365943,0.5344340309571997,0.6674714323563947,-0.07828576092656953,-0.4477507643265677,0.26264181174641776,-0.53879605605818,0.6635038370225783,-0.21709984810498734,0.0,0.0,0.976149402475252,0.025620375035810918,0.0,0.0,0.999671744315615,0.1749993
0.11578642280967495,0.05331069936370325,-0.20636421951696948,0.9701367339346778,-0.37156672439154775,0.1270919911868969,0.06325117654636322,0.9174884651953865,0.1441654711134631,0.05002854010414257,0.014872795777058658,0.9881762302643468,0.6327228041482504,-0.04497106451263702,-0.21223757458955284,0.7433671154952439,0.16424801756001214,0.033993826457084826,0.0153795151739658,0.9857131829307273,0.04289048505886106,-0.03550372074960215,-0.002066536060812625,0.9984466042473474,0.3562100286592974,0.16595237976491659,-0.6088724115149893,0.6890925987331636,0.06128641881148164,-0.3620363907135814,0.5311799091645585,0.7635584658480831,-0.5083500602000565,0.5410670644088038,0.6649389627295624,-0.08174854097029491,-0.4512460979310522,0.2599605132256343,-0.5422397997682017,0.6593735589275661,-0.22432859014324583,0.0,0.0,0.9745135625758852,0.023015369789447758,0.0,0.0,0.9997351112937142,0.1833326
0.13629071968313486,0.0646189260470923,-0.20349962389844095,0.967386756782398,-0.37007278735850413,0.13573518604191737,0.05848983812463432,0.9171701206226834,0.1160270846831852,0.040951954114844036,0.009691051702367424,0.9923541386979744,0.6012206277764419,-0.059100908606170025,-0.19798812776593966,0.7719077280360419,0.20134702147559524,0.07392363915667886,0.030008422859731553,0.9762654183541539,0.03783421911209012,-0.03688398577361487,-0.0017460325248425494,0.9986015696102486,0.35868382581532615,0.1688172301802413,-0.6030634736863508,0.6922146362206626,0.04980040538259062,-0.3662110286640688,0.5308952015168935,0.7626006078642157,-0.503701917091125,0.5482058005051744,0.6621659875839886,-0.08538725840620107,-0.4575885065177596,0.25492476783299367,-0.5484934584761155,0.6517522899515203,-0.22926239911349144,0.0,0.0,0.9733646553849827,0.020376181424543314,0.0,0.0,0.9997923840630885,0.1916659
0.15789958358280495,0.07678918003842589,-0.20117570146492267,0.9636905522383724,-0.3662486183850765,0.14320735696201364,0.053347169761500834,0.9178821721339917,0.08529644054985273,0.03053569316691101,0.005264559057731473,0.9958736732589477,0.5661434386542105,-0.07184057776979863,-0.18148307806094227,0.8008648017187504,0.25189908129632566,0.1130357752402305,0.05233012800099965,0.95970376891065,0.03163158617954952,-0.03443301183556668,-0.0012855905987056119,0.9989054798670943,0.35943938830284705,0.17217559220909578,-0.59907932870218,0.6944514738307264,0.042871487907433364,-0.37013001279814417,0.527596623855428,0.7634183726155681,-0.4987951988791428,0.5555712561904612,0.6592533599948941,-0.08904457426206167,-0.463926475361491,0.2496661467204592,-0.5547505956297043,0.6439649192998874,-0.22998094665250113,0.0,0.0,0.9731951316035338,0.018744610971656677,0.0,0.0,0.9998243043452791,0.19999920000000002
0.1824613006781247,0.08898173605809631,-0.19822673741204583,0.9589036891043387,-0.36064118566599995,0.1492465701069587,0.048662418442096726,0.9193994591819687,0.05053344684042645,0.018285984110733487,0.0018546259149687418,0.9985532303779521,0.5277881837056897,-0.08246399062555976,-0.16303493373914918,0.8294931788576856,0.2885067297030805,0.13600121739250307,0.07086307512814707,0.9451169030163269,0.02831666003010725,-0.030216446100219865,-0.0010202655758721046,0.9991416777454369,0.3607918299119765,0.17499072047038877,-0.594698600851561,0.6968077764801549,0.03416778814714519,-0.37265268631115134,0.5271029066221223,0.7629712074965375,-0.49615749928124475,0.5594610058581644,0.6576944619112197,-0.09093466667043804,-0.47235275219920764,0.24230995977701325,-0.5630817660283577,0.6333306290154312,-0.22847830933429972,0.0,0.0,0.9735490034732407,0.01842352585123577,0.0,0.0,0.9998302724438828,0.20833249999999998
