rightHipX,rightHipY,rightHipZ,rightKnee,leftHipX,leftHipY,leftHipZ,leftKnee
0.5106710170714267,0.4058904184156505,0.1297444260141484,0.4413404544898726,0.9238993950411105,0.4022802829049105,0.37627232268001126,0.4683028011279185
0.5809319808052112,0.3958710792880284,0.13933033867468086,0.4118969411975454,0.8028527094699742,0.39500254805373236,0.35838963347303665,0.45924704227198354
0.5954148030073205,0.39235895370667107,0.14120467682451562,0.4051863608376924,0.7947277360670937,0.3902016843216726,0.3571621080014488,0.4539956723385115
0.6086032209718637,0.3884704543075738,0.14285081276205933,0.3994646983682325,0.7871017890052799,0.38501616533186184,0.35600454479970844,0.4480114079886282
0.6199346809808526,0.38415988327896256,0.14417401506557256,0.3939998462778678,0.7802371944559069,0.37981974521360334,0.35495778205135864,0.4422137181111068
0.6286437197655133,0.38060673758490465,0.14517161053597163,0.388067512081487,0.7760041476800915,0.37505874043839055,0.3543131587167035,0.437080893600368
0.6335785840908719,0.376422321559019,0.14551088642050516,0.3808427546754137,0.7737655318999561,0.3712335350849375,0.35397472588420825,0.4330209348671815
0.6433084486519082,0.37098800102541046,0.14648561730190057,0.37347762878953017,0.7703308961507707,0.36694928777058317,0.35344409771254404,0.4286623741934725
0.6427969562216976,0.36494841240697756,0.14574160353236876,0.36497022692162046,0.7721388593025904,0.36357334137409136,0.35375449797509084,0.4246459437229542
0.655745943901537,0.3602185411876947,0.14737160683762274,0.35788457691904113,0.7680851040429322,0.3586661612056987,0.3531087445243595,0.4190963185570274
0.6703944044761511,0.35634838793633905,0.14939181248050798,0.3513970807053663,0.7622807483886153,0.3539487581185632,0.35216624731275925,0.41274392588636816
0.6813744058087844,0.3525911555829082,0.15080804726025965,0.3453052336635735,0.7547257629816871,0.3486675405289195,0.35092829021756433,0.40463584528820995
0.6914402969693331,0.34759096741990325,0.15191623004684782,0.33866413172432064,0.7478083306487353,0.34298531821340855,0.34979708232922946,0.3959906335414859
0.7058583553268367,0.3425925648137214,0.1537892066713704,0.3317723957127703,0.7402835463966358,0.3371207950173654,0.3485554079099001,0.38723118317138516
0.7192145526588396,0.3381824757361146,0.1555619120896704,0.32419903197285005,0.733471900824742,0.3315746326055999,0.3474274089517277,0.3792123954779627
0.7299097584801338,0.33369744511163973,0.1568538316612396,0.31552620126932035,0.726771359250681,0.3264013381761267,0.3463061607054196,0.372496234386977
0.7343234291520214,0.3281883153994461,0.15686498823887965,0.3060707175041346,0.7235015753328747,0.3217515027247383,0.3457947523407392,0.3662590345283603
0.7240942818445325,0.32066390857179167,0.15390123978783596,0.29468880446187384,0.72972625631934,0.3183560632468256,0.3470109204668082,0.3605327296011668
0.7315226221696705,0.3144218158952776,0.15444451560300257,0.2844764074230805,0.725304265270246,0.31327951505833035,0.3462622525544892,0.3532517618325181
0.7389261348897579,0.30881215512866894,0.15508276250326544,0.2745738164436258,0.7211253569262589,0.3082480835488671,0.3455530150025222,0.3454871500213127
0.7412397239782507,0.3031886268593664,0.1547396755391245,0.2649485011644039,0.7185543448097513,0.3031654161468572,0.34514749206276696,0.3367049229537951
0.7420161157255486,0.2972208843544524,0.1540541175646533,0.2550098848816628,0.7159616367312723,0.2985092524203096,0.3447243195687815,0.32773382805461065
0.7458103607163348,0.29126578413450505,0.15398560624884952,0.24521816829118814,0.7133077264811344,0.2933034645952317,0.3442941604823147,0.31841478536890944
0.7482965856448976,0.2850174880730489,0.15362022095130093,0.23525529631659645,0.7112195078208424,0.2873493408428925,0.3439846513527979,0.30871021628761774
0.752145961471732,0.2781571262589904,0.1534633018536352,0.22530852774764382,0.709185620262875,0.2808962728409432,0.34368710804400504,0.2984588142954515
0.7576153568026792,0.27090620243477564,0.15360760758001774,0.2151939153994647,0.7066514074362922,0.2744409107961068,0.34327664720585643,0.2878032374370759
0.760128854614788,0.26443190729559657,0.15324229537967501,0.20461081304950204,0.7055975353819224,0.2683216809368425,0.343161649573005,0.2767839911234156
0.7611488886782289,0.25714234548650944,0.15244965946507563,0.19307856745472063,0.7049190873933027,0.2612610761845575,0.34313377700071174,0.26520942782413864
0.7637504054676686,0.249387299567791,0.15196183585136933,0.18136511504788097,0.7032612246775986,0.25393879778028255,0.3428851279546836,0.2534630829063381
0.7654953048828261,0.24178484121328359,0.15131979431416623,0.16929677379593705,0.7000996101190632,0.2469913072408981,0.3422847041622582,0.24169681794185657
0.7666065621921156,0.23423009452305138,0.1505564204177996,0.15702855320695516,0.6982544363483986,0.23997950421032926,0.3419707641368081,0.23001777971057774
0.7637384506621546,0.22673781866170678,0.14888065439968662,0.14484246120295197,0.6994630025600096,0.23326193593121075,0.3423428477886511,0.21850186851625697
0.7588910320209545,0.2190085919066613,0.14671743228715006,0.13257758570127032,0.7014128656583698,0.22671256582510446,0.3428753020964301,0.20703788188748964
0.7547182857148502,0.21076897415531945,0.14467794343248092,0.11984397754029974,0.7020587918507446,0.22026029719753734,0.34308605694462463,0.19584142941343766
0.7521321359369759,0.20291012995986302,0.1431048664816549,0.10710535462283591,0.7026047833016507,0.21366625652990157,0.3432631823938355,0.18450045167558066
0.7489910260154368,0.19450121045537655,0.14134994485762858,0.09387325324723006,0.7051750812174383,0.207415928280136,0.3439253700464847,0.17333289892970719
0.7456932518630041,0.1860387086943533,0.139574355368103,0.08037435887644524,0.707950209366732,0.2013710857693782,0.34462838116446953,0.16215708490153227
0.7420445218896813,0.1783754848567306,0.13781465658085504,0.0671345993873478,0.7108896221716182,0.19555014998378561,0.34536398006356944,0.1509772987558791
