rightHipX,rightHipY,rightHipZ,rightKnee,leftHipX,leftHipY,leftHipZ,leftKnee,rightShoulderX,rightShoulderY,rightElbow,leftShoulderX,leftShoulderY,leftElbow
0.9097808583694077,0.32074520109889343,0.2127445458127249,0.4368009877706111,0.466234448028347,0.32295225457949195,0.24018596218881078,0.46798979238829236,-0.215907958945163,0.7719321333407977,0.6650197007599108,0.01733815303169754,0.7759864544943544,0.6356629684767077
1.0295130054724366,0.31566882377840594,0.23024210697038927,0.4129782179651015,0.42263096875368283,0.31835898507270033,0.23372143939528914,0.4627593948825831,0.035754399893259174,0.7926480866576403,0.6432427328091324,0.14509272334521323,0.7898214587513078,0.621461380682444
1.0404265777727244,0.313346863875556,0.23168658255367894,0.4074872089437038,0.41769730273577743,0.3130805809620077,0.23297471909256082,0.457050898562495,0.1145456523034121,0.8017466424513329,0.644580796271362,0.17334175707760982,0.7978435744626241,0.6237250291094478
1.0525713269372161,0.3095169654511046,0.23317809619130803,0.40175847268199566,0.41162411239917857,0.3079064114119268,0.23205484342780763,0.45102086311652173,0.13801528412449932,0.8111687836264884,0.6467167624648753,0.17193553373793552,0.8060873264786024,0.6256050321543034
1.0632322789121968,0.3052893030999144,0.23440546776979754,0.3962938843587772,0.40647120168588874,0.30273962035203006,0.23127428524782212,0.44520964196274904,0.14959515158335643,0.8187806661008359,0.6511294178433334,0.16303209587401218,0.8133828545556188,0.6289015436109705
1.071204644331863,0.30181658647966575,0.2352955119868524,0.3903953842759441,0.4039444469236352,0.29800383840671685,0.23089909247621593,0.44009459249784966,0.15450781181207,0.8262576296238765,0.6548624748369686,0.14999370434564518,0.8210048891384231,0.6322197740271092
1.0755354913853385,0.29769188553449266,0.23554481483214074,0.3832235590235192,0.4032618104623139,0.2941943433601945,0.23080950488550667,0.43606836417048117,0.15921536766911515,0.8343622177087368,0.6576079507216189,0.1372998905025173,0.8278743451447317,0.6356665500556723
1.0845757389894308,0.2923006365384718,0.2364125806647831,0.37584715343158803,0.40107198580837805,0.2899174659035364,0.23048049664335055,0.4317038851369255,0.16611201567348294,0.8422986454411473,0.6618897275910236,0.12585287279715815,0.8339947629025231,0.6394121776841251
1.0831916768903855,0.28633739934781716,0.23553292613049945,0.36747526537928066,0.404267056174145,0.2865573054348142,0.23101803435871818,0.4277742596925126,0.17207238625674742,0.8500924523209069,0.6652716873642427,0.11366156845465118,0.8411572997812122,0.6418589376448405
1.0951658511547864,0.28162488318377166,0.2370016143374806,0.3603416691566299,0.40130497650841457,0.2816474616363711,0.2305534920988942,0.4222018753236048,0.17630865935663576,0.8577636078617659,0.6671592095047465,0.10316910525421538,0.8484920518429516,0.6438817441972235
