LeftLeg_Xposition,LeftLeg_Yposition,LeftLeg_Zposition,LeftFoot_Xposition,LeftFoot_Yposition,LeftFoot_Zposition,RightLeg_Xposition,RightLeg_Yposition,RightLeg_Zposition,RightFoot_Xposition,RightFoot_Yposition,RightFoot_Zposition,Head_Xposition,Head_Yposition,Head_Zposition,LeftForeArm_Xposition,LeftForeArm_Yposition,LeftForeArm_Zposition,LeftHand_Xposition,LeftHand_Yposition,LeftHand_Zposition,RightForeArm_Xposition,RightForeArm_Yposition,RightForeArm_Zposition,RightHand_Xposition,RightHand_Yposition,RightHand_Zposition
0.26852632771299056,0.12377092073460416,0.4982186911451495,0.01665669428237493,0.09737900611961481,0.09330623891677746,0.12086782802149187,-0.08334866034693411,0.43630763353655616,-0.07066246590228875,-0.032740534175784874,8.378647051034138e-06,0.015287775884486265,-0.024374123261667824,1.4954229670886108,-0.05845624754859813,0.20818348828252575,1.0573929164091316,-0.028613416611757536,0.22855890851580352,0.850937370278754,0.060825856352302754,-0.20630233638479722,1.03033683578473,0.1714812225026736,-0.20595408636592577,0.8466832703873691
0.2891755713846047,0.12389218933639967,0.5014634511263601,0.060281270680525356,0.09927856045674721,0.0830252743909237,0.12478542234418732,-0.08572330358728508,0.43570339564623145,-0.0701181840309153,-0.031587033340379544,0.0013257670694879417,0.03007940517056662,-0.02358974097307609,1.4963036035225248,-0.04954665655916557,0.2070298064603706,1.0588590594048488,-0.026910616202706628,0.22744261526164655,0.8514932672649125,0.08117715055452024,-0.20765867052414178,1.0318818513551054,0.2003754581742534,-0.20569401295311396,0.8536649413820865
0.3096446420122412,0.12416083772096664,0.5045372411038918,0.10514953928109616,0.10060154115706677,0.073589852348021,0.1299793799266502,-0.08676151667835058,0.4350863538007974,-0.06983391772574299,-0.030641542831875146,0.0031983239146134556,0.04459726395716501,-0.0232413652112074,1.4967827778769824,-0.041276344652960706,0.20660539504576136,1.0590308206194063,-0.024256398843809812,0.22686017671324776,0.8511132646019886,0.10530393364938329,-0.21059627396272926,1.0345077620019356,0.2347337672359755,-0.20723959080341875,0.8635983875515383
0.3280847162473157,0.1235959577554937,0.5043279726907294,0.14707690135712026,0.10204296337035645,0.06289782107801693,0.13508761956331305,-0.08777852618904036,0.4329577348744122,-0.0684455306121925,-0.029689135309661163,0.003071755585577686,0.05938509852293006,-0.022811079303790727,1.495160497675074,-0.03374712998222762,0.2067872431371912,1.0576975617026896,-0.02068139502744204,0.2265495184305779,0.8494467900803022,0.13284166305934875,-0.2145664202544518,1.0352811601625649,0.26850951249571375,-0.206944571021574,0.8694212630725986
0.3451609117782013,0.12202487171928267,0.502924941428951,0.18673054223139918,0.10365814069821433,0.052756727793231685,0.13987333153813797,-0.08993833521102074,0.43115313455472803,-0.06668573668909517,-0.02907803926301239,0.0030977042043581326,0.07553173244788614,-0.022129877844075774,1.4934416508284505,-0.024682101057575512,0.20638575105972345,1.0576576220585678,-0.016366499743373453,0.22553988272951175,0.849106393697861,0.1598643078081401,-0.21695694036419436,1.035416942336717,0.3008783263234607,-0.20647832805504157,0.8742381326707237
0.36221329614498865,0.12077868506506673,0.5034404621894368,0.2286768477204708,0.10630412652616328,0.04513113054935215,0.14348849138657194,-0.09169880577438738,0.43053797355602513,-0.06605639785539807,-0.028764533650674107,0.004237266862908092,0.09136923980351108,-0.02211443121571588,1.4932763837000542,-0.013748637450845536,0.2047208412313244,1.0598370751652637,-0.012580937420957117,0.22388614407703833,0.8511244198722214,0.1800204595738042,-0.21736427248901627,1.0359898828851113,0.3278248602920022,-0.20607706142823745,0.881071125421998
0.37932789981562554,0.12017542891565536,0.5052240084894516,0.2734824510511764,0.11021194316468852,0.03962073391048799,0.14625598529481199,-0.09272703706198704,0.43030617034905483,-0.06609067703036553,-0.02854676436845921,0.005580537335736898,0.10468010282643103,-0.019447282854950565,1.4942533582469113,-0.0024495906667625356,0.20344163790232472,1.0623651957449776,-0.008643127076632506,0.22273517521695718,0.8537530092346288,0.1939610232048432,-0.21496914718169,1.036698331107703,0.3493199977045891,-0.2047304803681571,0.8892801430731869
0.3963341958675981,0.11942998520392223,0.5064273811796389,0.3199380903734128,0.11376736054745673,0.03502467741306913,0.14897178474048678,-0.09409923271678133,0.43068279954660155,-0.06496305910831612,-0.028278999042347153,0.007006442914970065,0.11938161711581508,-0.01764753427444271,1.4950063270194194,0.009393308861302074,0.2027011435695103,1.0642939969783614,-0.0032530944186888178,0.2220238224661013,0.8559760971225423,0.2180569706370088,-0.2162314675201863,1.0391800973796284,0.37612236015235956,-0.20481071938580309,0.8947561984967821
0.41248723408231447,0.11846112598663938,0.5066361951892387,0.3657695024510277,0.117989432749534,0.031340318468402746,0.15130737403867123,-0.09508913726213092,0.4306161684384711,-0.06332863688626134,-0.028109659974773993,0.007476465528466593,0.13569804304228938,-0.016555851427512647,1.495059926357927,0.020855472922531426,0.20201005102113256,1.065515388867667,0.001945553021053481,0.22135183147296533,0.8576742108151145,0.24165062577136665,-0.2175274795093035,1.0413604897377098,0.4044382808568687,-0.20430663089907902,0.902440541807615
0.42813318469342354,0.11707651638203909,0.5063013834575049,0.4103142492353897,0.1218840966835234,0.029071551948725155,0.1531172834438781,-0.09396452340910466,0.43050331366796046,-0.06326918273374504,-0.02821828683752342,0.00806230550935807,0.15123000779940332,-0.015628862534615984,1.4948702789944306,0.030650782608534932,0.20144597335857695,1.066980728468214,0.006511742983002389,0.22044832877049614,0.8596504072637263,0.2640057226150274,-0.21866406940004823,1.0433704143032825,0.431546646499156,-0.20378243627972675,0.9103969611675685
